@relation HAB_1_0

@attribute date {1994-05-17,1994-06-06,1994-06-13,1994-06-21,1994-06-28,1994-07-07,1994-07-14,1994-07-28,1994-08-08,1994-08-24,1994-09-07,1994-09-21,1994-11-22,1995-06-01,1995-06-27,1995-07-11,1995-07-26,1995-08-10,1995-08-22,1995-09-13,1995-10-03,1995-10-18,1995-11-23,1996-05-14,1996-06-11,1996-06-28,1996-07-09,1996-07-23,1996-08-05,1996-09-05,1996-09-24,1996-10-10,1996-10-22,1996-10-25,1996-11-21,1997-04-23,1997-05-14,1997-06-12,1997-06-24,1997-07-08,1997-07-24,1997-08-05,1997-08-20,1997-09-04,1997-09-23,1997-10-06,1997-10-20,1997-11-04,1997-11-25,1998-04-22,1998-05-11,1998-05-26,1998-06-10,1998-06-23,1998-07-06,1998-07-20,1998-08-04,1998-08-17,1998-09-01,1998-09-16,1998-10-02,1998-10-26,1999-05-20,1999-06-02,1999-06-15,1999-06-29,1999-07-14,1999-07-28,1999-08-09,1999-08-24,1999-09-01,1999-09-08,1999-09-15,1999-09-22,1999-09-29,1999-10-06,1999-10-13,1999-10-21,1999-10-28,1999-11-18,1999-11-19,2000-01-18,2000-02-04,2000-03-15,2000-04-12,2000-05-09,2000-05-23,2000-06-06,2000-06-20,2000-07-05,2000-07-20,2000-08-02,2000-08-16,2000-08-29,2000-09-12,2000-09-26,2000-10-10,2000-10-23,2000-11-07,2000-11-23,2000-12-12,2001-01-17,2001-02-13,2001-03-12,2001-04-18,2001-05-08,2001-05-21,2001-06-05,2001-06-19,2001-07-03,2001-07-17,2001-07-31,2001-08-14,2001-08-28,2001-09-11,2001-09-25,2001-10-09,2001-10-23,2001-11-06,2001-11-19,2002-01-16,2002-02-12,2002-03-12,2002-04-17,2002-05-07,2002-05-22,2002-06-04,2002-06-18,2002-07-02,2002-07-17,2002-07-30,2002-08-26,2002-09-10,2002-10-01,2002-10-15,2002-11-05,2002-11-27,2002-12-12,2003-01-29,2003-02-20,2003-03-19,2003-04-16,2003-05-19,2003-05-27,2003-06-11,2003-06-24,2003-07-25,2003-07-31,2003-08-20,2003-09-05,2003-09-17,2003-09-30,2003-10-20,2003-11-18,2003-12-15,2004-05-11,2004-05-26,2004-06-15,2004-06-30,2004-07-14,2004-07-28,2004-08-10,2004-08-25,2004-09-14,2004-09-29,2005-05-12,2005-05-27,2005-06-15,2005-06-27,2005-07-20,2005-08-05,2005-08-17,2005-08-31,2005-09-14,2005-09-27,2005-10-14,2005-10-28,2006-05-16,2006-06-14,2006-06-21,2006-06-28,2006-07-12,2006-07-19,2006-08-02,2006-08-08,2006-08-17,2006-08-23,2006-08-29,2006-09-06,2006-09-13,2006-09-22,2006-09-28,2006-10-04,2006-10-11,2006-10-18,2006-10-25,2006-11-08,2006-11-15,2006-11-29,2007-05-09,2007-05-30,2007-06-13,2007-06-27,2007-07-12,2007-07-25,2007-08-01,2007-08-08,2007-08-23,2007-08-29,2007-09-06,2007-09-12,2007-09-20,2007-09-25,2007-10-03,2007-10-17,2007-10-08,2007-10-25,2007-11-07,2007-11-20,2007-11-29,2008-01-21,2008-02-13,2008-03-12,2008-04-30,2008-05-19,2008-05-22,2008-06-11,2008-06-24,2008-07-09,2008-07-16,2008-07-30,2008-08-14,2008-08-27,2008-09-03,2008-09-10,2008-09-24,2008-09-30,2008-10-08,2008-10-15,2008-10-22,2008-11-03,2008-11-20,2008-12-03,2008-12-17,2008-12-18,2008-12-19,2009-01-13,2009-02-12,2009-03-17,2009-04-15,2009-05-13,2009-05-29,2009-06-03,2009-06-09,2009-06-18,2009-07-01,2009-07-15,2009-07-29,2009-08-12,2009-08-26,2009-09-02,2009-09-09,2009-09-16,2009-09-23,2009-09-30,2009-10-07,2009-10-13,2009-10-21,2009-10-27,2009-11-11,2009-11-24,2009-12-21,2010-01-13,2010-02-17,2010-03-17,2010-04-14,2010-04-28,2010-05-13,2010-05-26,2010-06-09,2010-06-15,2010-06-23,2010-07-07,2010-07-14,2010-07-20,2010-08-05,2010-08-18,2010-08-25,2010-09-07,2010-09-15,2010-09-21,2010-09-28,2010-10-21,2010-10-29,2010-11-10,2010-11-17,2010-12-10,2011-01-19,2011-02-16,2011-03-15,2011-04-01,2011-04-14,2011-05-03,2011-05-12,2011-05-31,2011-06-15,2011-06-29,2011-07-06,2011-07-13,2011-07-27,2011-08-03,2011-08-17,2011-08-30,2011-09-07,2011-09-14,2011-09-26,2011-10-05,2011-10-12,2011-10-28,2011-11-15,2011-11-30,2011-12-14,2012-01-18,2012-02-15,2012-03-14,2012-04-11,2012-04-26,2012-05-15,2012-05-30,2012-06-14,2012-06-27,2012-07-04,2012-07-18,2012-07-30,2012-08-07,2012-08-22,2012-08-29,2012-09-11,2012-09-21,2012-10-02,2012-10-10,2012-10-24,2012-11-06,2012-11-16,2012-11-26,2012-12-13,2012-12-19,2013-01-21,2013-02-19,2013-03-12,2013-04-04,2013-04-17,2013-05-07,2013-05-15,2013-05-21,2013-06-04,2013-06-18,2013-06-26,2013-07-10,2013-07-17,2013-07-31,2013-08-08,2013-08-26,2013-09-04,2013-09-18,2013-09-25,2013-10-09,2013-10-14,2013-10-30,2013-11-18,2013-11-28,2013-12-12,2014-01-16,2014-02-18,2014-03-18,2014-04-01,2014-04-22,2014-04-30,2014-05-15,2014-05-28,2014-06-10,2014-06-23,2014-07-07,2014-07-15,2014-07-22,2014-08-06,2014-08-20,2014-09-08,2014-09-17,2014-09-23,2014-09-30,2014-10-07,2014-10-23,2014-10-30,2014-11-13,2014-11-27,2014-12-11,2015-01-14,2015-02-19,2015-03-18,2015-04-02,2015-04-15,2015-04-29,2015-05-13,2015-05-26,2015-06-08,2015-06-22,2015-07-01,2015-07-15,2015-07-27,2015-08-04,2015-08-20,2015-09-01,2015-10-05,2015-10-20,2015-10-27,2015-11-04,2015-11-17,2015-11-25,2015-12-04,2015-12-15,2015-12-23,2016-01-19,2016-02-11,2016-03-21,2016-04-20,2016-05-03,2016-05-18,2016-05-27,2016-06-22,2016-07-01,2016-07-13,2016-07-27,2016-08-17,2016-08-31,2016-09-15,2016-09-27,2016-10-12,2016-10-19,2016-10-26,2016-11-09,2016-11-18,2016-11-30,2016-12-14,2017-01-23,2017-02-15,2017-03-14,2017-04-13,2017-04-24,2017-05-16,2017-05-31,2017-06-12,2017-06-28,2017-07-12,2017-07-25,2017-08-16,2017-08-25,2017-08-31,2017-09-13,2017-09-22,2017-10-02,2017-10-16,2017-10-27,2017-11-20,2017-12-04,2017-12-18,2018-01-16,2018-02-15,2018-03-14,2018-04-06,2018-04-23,2018-05-07,2018-05-16,2018-06-05,2018-06-18,2018-07-03,2018-07-18,2018-08-01,2018-08-21,2018-08-31,2018-09-17,2018-09-27,2018-10-05,2018-10-17,2018-10-26,2018-11-14,2018-12-03,2018-12-18,2019-01-15,2019-02-13,2019-03-14,2019-04-16,2019-04-30,2019-05-16,2019-05-28,2019-06-19,2019-06-26,2019-07-05,2019-07-17,2019-08-01,2019-08-20,2019-09-02,2019-09-17,2019-09-26,2019-10-09,2019-10-16,2019-10-28,2019-11-21,2019-12-05,2019-12-16,2020-01-15}
@attribute 'sampling station' {Seca,Strunjan,Debeli_rtic}
@attribute 'sampling depth' {integrated,0,10,2.5,0.5,6,1,14,12}
@attribute 'sampling method' {Niskin,bucket,'phytoplankton net','hose sampler'}
@attribute PSP numeric
@attribute DSP numeric
@attribute DSP_like numeric
@attribute ASP numeric
@attribute 'Dinophysis caudata' numeric
@attribute 'Dinophysis fortii' numeric
@attribute 'Phalacroma rotundatum' numeric
@attribute 'Dinophysis sacculus' numeric
@attribute 'Dinophysis tripos' numeric
@attribute lipophylic_toxins {poz,neg}

@data
2009-07-15,Seca,integrated,'hose sampler',0,40,0,3500,0,0,0,40,0,neg
2009-07-15,Debeli_rtic,integrated,'hose sampler',50,120,120,5625,90,0,30,0,0,neg
2009-07-15,Strunjan,integrated,'hose sampler',0,170,60,3500,120,10,30,10,0,neg
2009-07-29,Seca,integrated,'hose sampler',0,160,40,1500,40,0,0,120,0,poz
2009-07-29,Debeli_rtic,integrated,'hose sampler',20,190,670,1125,130,20,10,30,0,neg
2009-07-29,Strunjan,integrated,'hose sampler',10,270,20,875,90,10,50,120,0,poz
2009-08-12,Seca,integrated,'hose sampler',10,210,0,2000,120,10,10,70,0,neg
2009-08-12,Debeli_rtic,integrated,'hose sampler',20,200,380,125,110,10,40,30,0,neg
2009-08-12,Strunjan,integrated,'hose sampler',20,160,0,0,100,0,20,40,0,neg
2009-08-26,Seca,integrated,'hose sampler',250,50,0,875,30,0,10,10,0,neg
2009-08-26,Debeli_rtic,integrated,'hose sampler',0,180,30,2000,150,0,10,20,0,neg
2009-08-26,Strunjan,integrated,'hose sampler',0,40,0,1500,40,0,0,0,0,neg
2009-09-02,Seca,integrated,'hose sampler',20,130,0,1750,130,0,0,0,0,neg
2009-09-02,Debeli_rtic,integrated,'hose sampler',135,40,0,1000,40,0,0,0,0,neg
2009-09-02,Strunjan,integrated,'hose sampler',10,190,0,1375,190,0,0,0,0,neg
2009-09-09,Seca,integrated,'hose sampler',375,140,0,250,120,0,0,20,0,neg
2009-09-09,Debeli_rtic,integrated,'hose sampler',260,60,20,1000,40,10,10,0,0,neg
2009-09-09,Strunjan,integrated,'hose sampler',250,60,0,750,40,0,20,0,0,neg
2009-09-16,Seca,integrated,'hose sampler',135,10,0,625,0,0,10,0,0,neg
2009-09-16,Debeli_rtic,integrated,'hose sampler',125,10,0,375,10,0,0,0,0,neg
2009-09-16,Strunjan,integrated,'hose sampler',0,40,0,500,10,10,10,0,0,neg
2009-09-23,Seca,integrated,'hose sampler',0,40,10,0,40,0,0,0,0,neg
2009-09-23,Debeli_rtic,integrated,'hose sampler',10,10,0,0,0,0,10,0,0,neg
2009-09-23,Strunjan,integrated,'hose sampler',125,10,0,0,10,0,0,0,0,neg
2009-09-30,Seca,integrated,'hose sampler',0,70,0,0,50,0,10,10,0,neg
2009-09-30,Debeli_rtic,integrated,'hose sampler',0,30,0,0,30,0,0,0,0,neg
2009-09-30,Strunjan,integrated,'hose sampler',10,40,0,0,40,0,0,0,0,neg
2009-10-07,Seca,integrated,'hose sampler',0,160,0,0,130,10,20,0,0,neg
2009-10-07,Debeli_rtic,integrated,'hose sampler',125,20,0,0,10,0,10,0,0,neg
2009-10-07,Strunjan,integrated,'hose sampler',0,40,0,0,40,0,0,0,0,neg
2009-10-13,Seca,integrated,'hose sampler',0,20,0,0,0,0,20,0,0,neg
2009-10-13,Debeli_rtic,integrated,'hose sampler',10,20,0,0,0,10,10,0,0,neg
2009-10-13,Strunjan,integrated,'hose sampler',0,40,10,0,10,10,10,0,0,neg
2009-10-21,Seca,integrated,'hose sampler',125,0,0,0,0,0,0,0,0,neg
2009-10-21,Debeli_rtic,integrated,'hose sampler',0,10,0,0,10,0,0,0,0,neg
2009-10-21,Strunjan,integrated,'hose sampler',135,20,0,0,0,0,20,0,0,neg
2009-10-27,Seca,integrated,'hose sampler',0,30,0,375,30,0,0,0,0,neg
2009-10-27,Debeli_rtic,integrated,'hose sampler',0,40,0,875,20,0,20,0,0,neg
2009-10-27,Strunjan,integrated,'hose sampler',0,0,0,375,0,0,0,0,0,neg
2009-11-11,Seca,integrated,'hose sampler',0,10,0,6625,10,0,0,0,0,neg
2009-11-11,Debeli_rtic,integrated,'hose sampler',0,10,0,8875,10,0,0,0,0,neg
2009-11-11,Strunjan,integrated,'hose sampler',0,10,0,3625,10,0,0,0,0,neg
2009-11-24,Seca,integrated,'hose sampler',0,20,0,10875,20,0,0,0,0,neg
2009-11-24,Debeli_rtic,integrated,'hose sampler',0,30,0,19875,20,10,0,0,0,neg
2009-11-24,Strunjan,integrated,'hose sampler',0,50,0,7375,30,0,10,0,0,neg
2009-12-21,Seca,integrated,'hose sampler',10,10,0,15125,10,0,0,0,0,?
2009-12-21,Debeli_rtic,integrated,'hose sampler',0,0,0,3250,0,0,0,0,0,?
2009-12-21,Strunjan,integrated,'hose sampler',0,10,0,5500,10,0,0,0,0,?
2010-01-13,Seca,integrated,'hose sampler',0,0,0,0,0,0,0,0,0,?
2010-01-13,Debeli_rtic,integrated,'hose sampler',10,0,0,250,0,0,0,0,0,?
2010-01-13,Strunjan,integrated,'hose sampler',0,10,0,0,0,0,10,0,0,?
2010-02-17,Seca,integrated,'hose sampler',10,0,0,500,0,0,0,0,0,?
2010-02-17,Debeli_rtic,integrated,'hose sampler',10,10,0,250,10,0,0,0,0,?
2010-02-17,Strunjan,integrated,'hose sampler',10,0,0,0,0,0,0,0,0,?
2010-03-17,Seca,integrated,'hose sampler',50,0,0,3750,0,0,0,0,0,neg
2010-03-17,Debeli_rtic,integrated,'hose sampler',10,0,0,15000,0,0,0,0,0,neg
2010-03-17,Strunjan,integrated,'hose sampler',145,0,0,625,0,0,0,0,0,neg
2010-04-14,Seca,integrated,'hose sampler',250,10,0,8125,0,0,0,0,0,neg
2010-04-14,Debeli_rtic,integrated,'hose sampler',985,0,20,67000,0,0,0,0,0,neg
2010-04-14,Strunjan,integrated,'hose sampler',145,0,10,19750,0,0,0,0,0,neg
2010-04-28,Seca,integrated,'hose sampler',510,0,20,625,0,0,0,0,0,neg
2010-04-28,Debeli_rtic,integrated,'hose sampler',125,10,40,3875,0,0,10,0,0,neg
2010-04-28,Strunjan,integrated,'hose sampler',510,0,30,4000,0,0,0,0,0,neg
2010-05-13,Seca,integrated,'hose sampler',425,10,40,875,10,0,0,0,0,poz
2010-05-13,Debeli_rtic,integrated,'hose sampler',125,60,130,375,10,0,50,0,0,poz
2010-05-13,Strunjan,integrated,'hose sampler',165,80,580,1500,40,0,10,20,0,neg
2010-05-26,Seca,integrated,'hose sampler',405,100,1100,0,70,0,0,10,0,neg
2010-05-26,Debeli_rtic,integrated,'hose sampler',1745,110,1790,2000,70,0,10,30,0,poz
2010-05-26,Strunjan,integrated,'hose sampler',810,80,520,500,60,0,10,10,0,poz
2010-06-09,Seca,integrated,'hose sampler',200,150,140,375,40,0,20,80,0,poz
2010-06-09,Debeli_rtic,integrated,'hose sampler',460,140,160,875,110,0,20,0,0,neg
2010-06-09,Strunjan,integrated,'hose sampler',280,270,60,375,160,0,40,70,0,poz
2010-06-15,Seca,integrated,'hose sampler',130,260,160,750,90,0,0,170,0,neg
2010-06-15,Debeli_rtic,integrated,'hose sampler',370,260,90,2000,130,0,90,40,0,neg
2010-06-15,Strunjan,integrated,'hose sampler',150,230,90,875,110,0,10,100,0,poz
2010-06-23,Seca,integrated,'hose sampler',40,520,30,2750,470,0,10,40,0,neg
2010-06-23,Debeli_rtic,integrated,'hose sampler',350,720,0,2500,630,0,40,50,0,neg
2010-06-23,Strunjan,integrated,'hose sampler',80,630,30,4250,550,0,30,40,0,poz
2010-07-07,Seca,integrated,'hose sampler',0,570,20,292000,430,0,110,10,0,neg
2010-07-07,Debeli_rtic,integrated,'hose sampler',185,590,20,514500,560,0,30,0,0,neg
2010-07-07,Strunjan,integrated,'hose sampler',20,460,10,673500,380,0,80,0,0,neg
2010-07-14,Seca,integrated,'hose sampler',250,490,10,16500,440,0,0,50,0,poz
2010-07-14,Debeli_rtic,integrated,'hose sampler',10,440,30,117000,410,0,10,20,0,neg
2010-07-14,Strunjan,integrated,'hose sampler',145,530,10,32250,480,0,30,10,0,neg
2010-07-20,Seca,integrated,'hose sampler',760,360,0,28000,200,20,90,20,0,poz
2010-07-20,Debeli_rtic,integrated,'hose sampler',270,300,0,60000,270,0,20,0,0,neg
2010-07-20,Strunjan,integrated,'hose sampler',125,330,0,60500,220,0,30,20,0,neg
2010-08-05,Seca,integrated,'hose sampler',20,80,20,15000,60,20,0,0,0,poz
2010-08-05,Debeli_rtic,integrated,'hose sampler',0,120,0,13750,20,10,80,10,0,poz
2010-08-05,Strunjan,integrated,'hose sampler',0,160,0,19625,50,10,50,10,0,neg
2010-08-18,Seca,integrated,'hose sampler',0,70,0,125,50,0,0,10,0,poz
2010-08-18,Debeli_rtic,integrated,'hose sampler',0,30,10,6000,10,0,10,0,0,poz
2010-08-18,Strunjan,integrated,'hose sampler',135,190,10,0,160,20,0,0,0,poz
2010-08-25,Seca,integrated,'hose sampler',10,110,0,0,90,10,10,0,0,poz
2010-08-25,Debeli_rtic,integrated,'hose sampler',10,310,10,5375,90,170,20,0,0,poz
2010-08-25,Strunjan,integrated,'hose sampler',155,380,0,875,320,50,10,0,0,poz
2010-09-07,Seca,integrated,'hose sampler',20,530,0,44750,30,500,0,0,0,poz
2010-09-07,Debeli_rtic,integrated,'hose sampler',175,590,0,34000,100,470,20,0,0,?
2010-09-07,Strunjan,integrated,'hose sampler',10,270,0,113250,50,210,10,0,0,?
2010-09-15,Seca,integrated,'hose sampler',10,220,0,71250,120,80,0,10,0,poz
2010-09-15,Debeli_rtic,integrated,'hose sampler',20,2100,0,44875,10,2000,0,0,60,poz
2010-09-15,Strunjan,integrated,'hose sampler',0,1100,10,108750,330,720,0,10,20,poz
2010-09-21,Seca,integrated,'hose sampler',0,190,0,12750,20,130,10,10,0,poz
2010-09-21,Debeli_rtic,integrated,'hose sampler',40,760,0,43750,70,640,10,10,0,poz
2010-09-21,Strunjan,integrated,'hose sampler',125,340,0,18000,20,310,0,0,0,poz
2010-09-28,Seca,integrated,'hose sampler',10,110,20,5875,40,0,10,10,0,poz
2010-09-28,Debeli_rtic,integrated,'hose sampler',10,650,0,1250,30,480,10,10,80,poz
2010-09-28,Strunjan,integrated,'hose sampler',0,410,0,5500,20,380,10,0,0,poz
2010-10-21,Seca,integrated,'hose sampler',0,100,10,188250,0,60,10,0,0,poz
2010-10-21,Debeli_rtic,integrated,'hose sampler',10,160,20,54875,0,120,10,0,20,poz
2010-10-21,Strunjan,integrated,'hose sampler',0,200,30,178000,0,160,0,0,30,poz
2010-10-29,Seca,integrated,'hose sampler',10,120,0,371000,0,100,0,0,20,poz
2010-10-29,Debeli_rtic,integrated,'hose sampler',0,90,10,201500,0,30,30,0,20,poz
2010-10-29,Strunjan,integrated,'hose sampler',20,140,30,622000,0,60,10,0,60,poz
2010-11-10,Seca,integrated,'hose sampler',10,80,10,5088000,0,40,10,0,10,poz
2010-11-10,Debeli_rtic,integrated,'hose sampler',100,160,10,4002000,0,70,0,0,50,poz
2010-11-10,Strunjan,integrated,'hose sampler',0,100,10,2896000,0,30,20,0,50,poz
2010-11-17,Seca,integrated,'hose sampler',90,120,0,6308000,0,50,40,0,30,poz
2010-11-17,Debeli_rtic,integrated,'hose sampler',20,80,0,1603000,10,40,10,0,20,poz
2010-11-17,Strunjan,integrated,'hose sampler',40,200,0,3752000,0,70,30,0,40,poz
2010-12-10,Seca,integrated,'hose sampler',10,0,0,1212500,0,0,0,0,0,poz
2010-12-10,Debeli_rtic,integrated,'hose sampler',10,10,10,743500,0,0,0,0,0,poz
2010-12-10,Strunjan,integrated,'hose sampler',20,50,0,890500,0,10,10,0,30,poz
2011-01-19,Strunjan,integrated,'hose sampler',0,10,0,1750,0,0,10,0,0,poz
2011-01-19,Seca,integrated,'hose sampler',0,10,0,3375,0,0,0,0,0,poz
2011-01-19,Debeli_rtic,integrated,'hose sampler',0,0,0,750,0,0,0,0,0,poz
2011-02-16,Strunjan,integrated,'hose sampler',60,10,0,2375,10,0,0,0,0,poz
2011-02-16,Seca,integrated,'hose sampler',70,30,20,750,0,0,30,0,0,poz
2011-02-16,Debeli_rtic,integrated,'hose sampler',160,0,10,5250,0,0,0,0,0,poz
2011-03-15,Strunjan,integrated,'hose sampler',0,0,0,0,0,0,0,0,0,neg
2011-03-15,Seca,integrated,'hose sampler',30,0,0,250,0,0,0,0,0,poz
2011-03-15,Debeli_rtic,integrated,'hose sampler',20,0,0,0,0,0,0,0,0,poz
2011-04-01,Strunjan,integrated,'hose sampler',100,0,0,15000,0,0,0,0,0,?
2011-04-01,Seca,integrated,'hose sampler',60,0,10,400,0,0,0,0,0,?
2011-04-01,Debeli_rtic,integrated,'hose sampler',30,0,0,65900,0,0,0,0,0,neg
2011-04-14,Strunjan,integrated,'hose sampler',380,0,0,29400,0,0,0,0,0,?
2011-04-14,Seca,integrated,'hose sampler',400,0,0,25600,0,0,0,0,0,?
2011-04-14,Debeli_rtic,integrated,'hose sampler',220,0,0,87800,0,0,0,0,0,?
2011-05-03,Strunjan,integrated,'hose sampler',280,10,10,70600,0,0,0,0,0,neg
2011-05-03,Seca,integrated,'hose sampler',140,0,20,57400,0,0,0,0,0,neg
2011-05-03,Debeli_rtic,integrated,'hose sampler',130,0,20,128200,0,0,0,0,0,?
2011-05-12,Strunjan,integrated,'hose sampler',170,20,30,32600,0,0,20,0,0,neg
2011-05-12,Seca,integrated,'hose sampler',140,10,70,31800,0,0,10,0,0,neg
2011-05-12,Debeli_rtic,integrated,'hose sampler',60,0,0,52800,0,0,0,0,0,neg
2011-05-31,Strunjan,integrated,'hose sampler',20,0,30,1600,0,0,0,0,0,neg
2011-05-31,Seca,integrated,'hose sampler',100,20,10,1600,0,0,0,20,0,neg
2011-05-31,Debeli_rtic,integrated,'hose sampler',60,10,20,800,0,0,10,0,0,neg
2011-06-15,Strunjan,integrated,'hose sampler',20,0,0,400,0,0,0,0,0,neg
2011-06-15,Seca,integrated,'hose sampler',130,30,40,1200,0,0,10,10,0,neg
2011-06-15,Debeli_rtic,integrated,'hose sampler',80,40,10,400,0,0,10,30,0,neg
2011-06-29,Strunjan,integrated,'hose sampler',60,540,20,1733,0,0,20,520,0,neg
2011-06-29,Seca,integrated,'hose sampler',20,280,10,3733,0,0,20,260,0,neg
2011-06-29,Debeli_rtic,integrated,'hose sampler',40,350,30,0,0,0,10,340,0,neg
2011-07-06,Strunjan,integrated,'hose sampler',10,40,20,12933,0,0,10,30,0,neg
2011-07-06,Seca,integrated,'hose sampler',40,160,0,19067,0,0,0,160,0,neg
2011-07-06,Debeli_rtic,integrated,'hose sampler',70,150,20,1733,0,0,10,140,0,neg
2011-07-13,Strunjan,integrated,'hose sampler',30,220,10,21867,10,0,20,180,0,neg
2011-07-13,Seca,integrated,'hose sampler',60,150,30,43600,0,0,0,150,0,neg
2011-07-13,Debeli_rtic,integrated,'hose sampler',500,170,40,250000,0,0,30,130,0,neg
2011-07-27,Strunjan,integrated,'hose sampler',30,70,10,378000,10,0,0,60,0,neg
2011-07-27,Seca,integrated,'hose sampler',10,20,0,1808000,20,0,0,0,0,neg
2011-07-27,Debeli_rtic,integrated,'hose sampler',231,100,0,444000,60,0,10,10,0,neg
2011-08-03,Strunjan,integrated,'hose sampler',0,60,0,83333,50,0,10,0,0,neg
2011-08-03,Seca,integrated,'hose sampler',0,10,0,151200,0,0,0,10,0,neg
2011-08-03,Debeli_rtic,integrated,'hose sampler',0,50,0,35400,50,0,0,0,0,neg
2011-08-17,Strunjan,integrated,'hose sampler',30,60,0,1200,30,10,0,10,0,neg
2011-08-17,Seca,integrated,'hose sampler',10,50,10,1467,20,10,0,20,0,neg
2011-08-17,Debeli_rtic,integrated,'hose sampler',0,120,10,0,50,40,0,30,0,?
2011-08-30,Strunjan,integrated,'hose sampler',0,40,10,0,40,0,0,0,0,neg
2011-08-30,Seca,integrated,'hose sampler',10,150,0,133,90,10,10,40,0,neg
2011-08-30,Debeli_rtic,integrated,'hose sampler',0,200,0,0,130,40,10,20,0,?
2011-09-07,Strunjan,integrated,'hose sampler',0,100,0,800,80,20,0,0,0,neg
2011-09-07,Seca,integrated,'hose sampler',10,100,0,0,50,10,0,40,0,neg
2011-09-07,Debeli_rtic,integrated,'hose sampler',0,180,30,533,140,40,0,0,0,?
2011-09-14,Strunjan,integrated,'hose sampler',0,80,0,667,50,0,10,20,0,neg
2011-09-14,Seca,integrated,'hose sampler',10,150,10,267,130,10,0,10,0,neg
2011-09-14,Debeli_rtic,integrated,'hose sampler',0,20,0,0,20,0,0,0,0,?
2011-09-26,Strunjan,integrated,'hose sampler',200,100,10,34600,10,50,20,20,0,neg
2011-09-26,Seca,integrated,'hose sampler',245,50,10,23529,40,0,0,10,0,neg
2011-09-26,Debeli_rtic,integrated,'hose sampler',60,20,0,5100,0,20,0,0,0,?
2011-10-05,Strunjan,integrated,'hose sampler',0,30,0,8300,10,10,10,0,0,poz
2011-10-05,Seca,integrated,'hose sampler',20,30,10,24933,0,30,0,0,0,neg
2011-10-05,Debeli_rtic,integrated,'hose sampler',100,20,0,29733,0,0,10,10,0,?
2011-10-12,Strunjan,integrated,'hose sampler',30,130,0,19333,40,60,30,0,0,poz
2011-10-12,Seca,integrated,'hose sampler',10,30,20,50667,20,0,10,0,0,neg
2011-10-12,Debeli_rtic,integrated,'hose sampler',80,60,0,9067,20,30,0,0,0,?
2011-10-28,Strunjan,integrated,'hose sampler',20,200,0,440000,20,50,20,0,70,poz
2011-10-28,Seca,integrated,'hose sampler',50,420,0,448000,40,100,120,0,90,poz
2011-10-28,Debeli_rtic,integrated,'hose sampler',135,150,0,478000,0,40,20,0,90,?
2011-11-15,Strunjan,integrated,'hose sampler',20,150,0,310400,0,40,20,0,60,neg
2011-11-15,Seca,integrated,'hose sampler',80,120,0,270400,0,10,10,0,50,neg
2011-11-15,Debeli_rtic,integrated,'hose sampler',70,60,0,238400,0,0,10,0,30,?
2011-11-30,Strunjan,integrated,'hose sampler',30,40,0,264000,0,0,10,0,30,neg
2011-11-30,Seca,integrated,'hose sampler',30,120,0,338000,0,10,20,0,40,neg
2011-11-30,Debeli_rtic,integrated,'hose sampler',60,190,0,295200,30,20,30,0,60,?
2011-12-14,Strunjan,integrated,'hose sampler',0,50,0,13000,0,0,10,0,40,neg
2011-12-14,Seca,integrated,'hose sampler',10,60,0,16625,0,0,20,0,40,neg
2011-12-14,Debeli_rtic,integrated,'hose sampler',0,50,0,10875,0,0,10,0,40,?
2012-01-18,Strunjan,integrated,'hose sampler',20,0,0,533,0,0,0,0,0,neg
2012-01-18,Seca,integrated,'hose sampler',20,10,0,1467,0,0,0,0,10,neg
2012-01-18,Debeli_rtic,integrated,'hose sampler',0,20,0,133,0,0,20,0,0,neg
2012-02-15,Strunjan,integrated,'hose sampler',10,10,0,1067,0,0,10,0,0,neg
2012-02-15,Seca,integrated,'hose sampler',0,0,0,3333,0,0,0,0,0,neg
2012-02-15,Debeli_rtic,integrated,'hose sampler',40,20,0,4800,0,0,10,0,10,neg
2012-03-14,Strunjan,integrated,'hose sampler',20,0,0,172000,0,0,0,0,0,neg
2012-03-14,Seca,integrated,'hose sampler',50,10,0,736667,0,0,10,0,0,neg
2012-03-14,Debeli_rtic,integrated,'hose sampler',20,10,0,471600,0,0,10,0,0,neg
2012-04-11,Strunjan,integrated,'hose sampler',10,0,0,1200,0,0,0,0,0,neg
2012-04-11,Seca,integrated,'hose sampler',40,0,0,400,0,0,0,0,0,neg
2012-04-11,Debeli_rtic,integrated,'hose sampler',20,0,0,667,0,0,0,0,0,neg
2012-04-26,Strunjan,integrated,'hose sampler',90,10,0,0,10,0,0,0,0,neg
2012-04-26,Seca,integrated,'hose sampler',40,0,0,1200,0,0,0,0,0,neg
2012-04-26,Debeli_rtic,integrated,'hose sampler',120,0,10,267,0,0,0,0,0,neg
2012-05-15,Strunjan,integrated,'hose sampler',260,0,0,533,0,0,0,0,0,neg
2012-05-15,Seca,integrated,'hose sampler',20,0,0,667,0,0,0,0,0,neg
2012-05-15,Debeli_rtic,integrated,'hose sampler',210,10,0,1200,0,0,10,0,0,neg
2012-05-30,Strunjan,integrated,'hose sampler',190,10,0,0,0,0,0,10,0,neg
2012-05-30,Seca,integrated,'hose sampler',20,10,0,0,0,0,10,0,0,neg
2012-05-30,Debeli_rtic,integrated,'hose sampler',20,0,0,250,0,0,0,0,0,neg
2012-06-14,Strunjan,integrated,'hose sampler',140,0,10,0,0,0,0,0,0,neg
